"TAX_INCLUSIVE_YN","RESORT","FREQUENT_FLYER_YN","TRX_CODE","TC_GROUP","TC_SUBGROUP","TCL_CODE_DFLT_CL1","TCL_CODE_DFLT_CL2","CLASS_1_MANDATORY_YN","CLASS_2_MANDATORY_YN","DESCRIPTION","TC_TRANSACTION_TYPE","IS_MANUAL_POST_ALLOWED","RESULT_INCLUDED_IN_SUM_ARRAY","CC_TYPE","COMMISSION","CC_CODE","IND_BILLING","IND_AR","CURRENCY","IND_REVENUE_GP","ADJ_TRX_CODE","ARRANGE_CODE","EXPENSE_FOLIO","GROUP_FOLIO","REV_BUCKET_ID","REV_GP_ID","IND_CASH","IND_DEPOSIT_YN","DEFERRED_YN","AR_NAME_ID","TRX_CODE_TYPE","INSERT_USER","INSERT_DATE","UPDATE_USER","UPDATE_DATE","TC_RESORT","TC_BOF_REF_CODE","TC_BOF_INTERFACE","TC_RESORT2","TC_BOF_REF_CODE2","TC_BOF_INTERFACE2","CRS_TAX_DESC","TAX_CODE_NO","TRX_ACTION_ID","EXPORT_BUCKET","INH_SALES_YN","INH_PAY_YN","INH_DEPOSIT_YN","FISCAL_TRX_CODE_TYPE","COMP_YN","DEFAULT_PRICE","INACTIVE_DATE","PAYMENT_TAX_INVOICE_YN","INTERNAL_YN","FISCAL_PAYMENT_YN","COMP_NIGHTS_YN","ROTATION_REV_YN","OWNER_REV_YN","CHECK_NO_MANDATORY_YN","DED_OWNER_REV_YN","NON_TAXABLE_YN","COMP_PAYMENT_YN","MIN_AMT","MAX_AMT","TRX_SERVICE_TYPE","DAILY_PLAN_FOLIO","TRX_CODE_DISPLAY","INCLUDE_IN_DEPOSIT_RULE_YN","INCLUDE_IN_8300_YN","MANUAL_POST_COVERS_YN","ROUND_FACTOR_YN","DEPOSIT_POSTING_ONLY_YN","TRX_TAX_TYPE_CODE","DEPOSIT_TYPE","GP_POINTS_REDEMPTION_YN","EXTERNAL_PAYMENT_CODE","E_INVOICE_YN","CORP_PROP_FLAG","CORPORATE_DESCRIPTION","PRINT_RECEIPT_YN","SERVICE_RECOVERY_TRX_CODE","ACCOUNTING_CODE","QUANTITY_CODE","UPC_CODE"
"N","VILU","N","27390","TIP","IVTP","","","","","In Villa Dinning  Tips Dinner","C    ","Y","","",0,"","N","N","","N","27395","10510",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65983,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","N","","","","N","","","","","","","","",""
"N","VILU","N","27395","TIP","IVTP","","","","","In Villa Dinning  Tips Dinner Rebate","C    ","Y","","",0,"","N","N","","N","","10510",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65984,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28001","F&B","MBRV","","","","","Minibar Food","C    ","Y","","",0,"","N","N","","Y","28051","10511",,,,,"N","N","N",,"F",2,15-JUN-14,502,17-SEP-15,"","","","","","","",,36898,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28002","F&B","MBRV","","","","","Minibar Beverage","C    ","Y","","",0,"","N","N","","Y","28052","10511",,,,,"N","N","N",,"F",2,15-JUN-14,502,17-SEP-15,"","","","","","","",,36901,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28003","F&B","MBRV","","","","","Minibar Fresh Juices","C    ","Y","","",0,"","N","N","","Y","28053","10511",,,,,"N","N","N",,"F",2,15-JUN-14,502,17-SEP-15,"","","","","","","",,36904,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28004","F&B","MBRV","","","","","Minibar Juices","C    ","Y","","",0,"","N","N","","Y","28054","10511",,,,,"N","N","N",,"F",2,15-JUN-14,502,17-SEP-15,"","","","","","","",,36913,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28005","F&B","MBRV","","","","","Minibar Liquor","C    ","Y","","",0,"","N","N","","Y","28055","10511",,,,,"N","N","N",,"F",2,15-JUN-14,502,17-SEP-15,"","","","","","","",,36916,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28006","F&B","MBRV","","","","","Minibar Wine","C    ","Y","","",0,"","N","N","","Y","28056","10511",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,37024,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28007","F&B","MBRV","","","","","Minibar Premium Beer","C    ","Y","","",0,"","N","N","","Y","28057","10511",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,37030,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28008","F&B","MBRV","","","","","Minibar Premium Liquor","C    ","Y","","",0,"","N","N","","Y","28058","10511",,,,,"N","N","N",,"F",2,15-JUN-14,502,17-SEP-15,"","","","","","","",,36919,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28009","F&B","MBRV","","","","","Minibar Premium Wine","C    ","Y","","",0,"","N","N","","Y","28059","10511",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,37018,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28010","F&B","MBRV","","","","","Minibar AI Premium Beverage","C    ","Y","","",0,"","N","N","","Y","28060","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43718,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28011","F&B","MBRV","","","","","Minibar AI Premium Liquor","C    ","Y","","",0,"","N","N","","Y","28061","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43719,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28012","F&B","MBRV","","","","","Minibar Premium Beverage","C    ","Y","","",0,"","N","N","","Y","28062","",,,,,"N","N","N",,"F",1835,03-NOV-15,1835,03-NOV-15,"","","","","","","",,43853,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28013","F&B","MBRV","","","","","Minibar Profit (PKG)","C    ","Y","111","",0,"","N","N","","Y","28067","",,,,,"N","N","N",,"F",2,08-AUG-17,2,08-AUG-17,"","","","","","","",,65710,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28014","F&B","MBRV","","","","","Minibar Loss (PKG)","C    ","Y","111","",0,"","N","N","","Y","28067","",,,,,"N","N","N",,"F",2,08-AUG-17,2,08-AUG-17,"","","","","","","",,65711,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28015","F&B","MBRV","","","","","Minibar Tobacco","C    ","Y","","",0,"","N","N","","Y","28065","10511",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,37039,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28016","F&B","MBRV","","","","","Minibar Misc","C    ","Y","","",0,"","N","N","","Y","28066","10511",,,,,"N","N","N",,"F",2,17-SEP-15,2,17-SEP-15,"","","","","","","",,37042,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"Y","VILU","N","28017","F&B","MBRV","","","","","Minibar Soft Drinks","C    ","Y","111","",0,"","N","N","","Y","28068","",,,,,"N","N","N",,"F",2,15-JUL-19,2,15-JUL-19,"","","","","","","",,90957,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28051","F&B","MBRV","","","","","Minibar Food Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,15-JUN-14,802,11-NOV-15,"","","","","","","",,46415,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28052","F&B","MBRV","","","","","Minibar Beverage Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,15-JUN-14,802,11-NOV-15,"","","","","","","",,46419,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28053","F&B","MBRV","","","","","Minibar Fresh Juices Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,15-JUN-14,802,11-NOV-15,"","","","","","","",,46423,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28054","F&B","MBRV","","","","","Minibar Beer Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,15-JUN-14,802,11-NOV-15,"","","","","","","",,46427,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28055","F&B","MBRV","","","","","Minibar Liquor Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,15-JUN-14,802,11-NOV-15,"","","","","","","",,46431,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28056","F&B","MBRV","","","","","Minibar Wine Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,46435,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28057","F&B","MBRV","","","","","Minibar Premium Beer Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,46439,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28058","F&B","MBRV","","","","","Minibar Premium Liquor Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,15-JUN-14,802,11-NOV-15,"","","","","","","",,46443,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28059","F&B","MBRV","","","","","Minibar Premium Wine Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,46447,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28060","F&B","MBRV","","","","","Minibar AI Premium Beverage Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,46451,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28061","F&B","MBRV","","","","","Minibar AI Premium Liquor Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,46455,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28062","F&B","MBRV","","","","","Minibar Premium Beverage Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",1835,03-NOV-15,802,11-NOV-15,"","","","","","","",,46459,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28065","F&B","MBRV","","","","","Minibar Tobacco Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,46463,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28066","F&B","MBRV","","","","","Minibar Misc Rebate","C    ","Y","","",0,"","N","N","","Y","","10511",,,,,"N","N","N",,"F",2,17-SEP-15,802,11-NOV-15,"","","","","","","",,46467,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28067","F&B","MBRV","","","","","Minibar  (PKG) Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,08-AUG-17,2,08-AUG-17,"","","","","","","",,65707,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","28068","F&B","MBRV","","","","","Minibar Soft Drinks Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,15-JUL-19,2,15-JUL-19,"","","","","","","",,90954,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"N","VILU","N","28070","SVC","MBSC","","","","","Minibar SVC","C    ","Y","","",0,"","N","N","","N","","10511",,,,,"N","N","N",,"X",2,15-JUN-14,502,17-SEP-15,"","","","","","","",1,36948,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","28075","SVC","MBSC","","","","","Minibar Rebate SVC","C    ","Y","","",0,"","N","N","","N","","10511",,,,,"N","N","N",,"X",2,15-JUN-14,502,17-SEP-15,"","","","","","","",1,36955,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","28080","TAX","MBTX","","","","","Minibar GST","C    ","Y","","",0,"","N","N","","N","","10511",,,,,"N","N","N",,"X",2,15-JUN-14,502,17-SEP-15,"","","","","","","",2,36962,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","28085","TAX","MBTX","","","","","Minibar Rebate GST","C    ","Y","","",0,"","N","N","","N","","10511",,,,,"N","N","N",,"X",2,15-JUN-14,502,17-SEP-15,"","","","","","","",2,36969,,"N","N","N","","N",,,"","","","","","","N","","","N",,,"",,"","","","","","","","","","","","","","","","","",""
"N","VILU","N","28090","TIP","MBTP","","","","","Minibar Tips","C    ","Y","","",0,"","N","N","","N","28095","10511",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65985,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","N","","","","N","","","","","","","","",""
"N","VILU","N","28095","TIP","MBTP","","","","","Minibar Tips Rebate","C    ","Y","","",0,"","N","N","","N","","10511",,,,,"N","N","N",,"X",642,16-SEP-14,2,11-AUG-17,"","","","","","","",4,65986,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29101","F&B","WINE","","","","","The Wine Cellar Food","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63849,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29102","F&B","WINE","","","","","The Wine Cellar Beverage","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63850,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29103","F&B","WINE","","","","","The Wine Cellar Fresh Juices","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63851,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29104","F&B","WINE","","","","","The Wine Cellar Beer","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63852,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29105","F&B","WINE","","","","","The Wine Cellar Liquor","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63853,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29106","F&B","WINE","","","","","The Wine Cellar Wine","C    ","Y","111","",0,"","N","N","","Y","29156","",,,,,"N","N","N",,"F",2,02-MAY-17,2,30-OCT-22,"","","","","","","",,123958,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29107","F&B","WINE","","","","","The Wine Cellar Premium Beer","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63855,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29108","F&B","WINE","","","","","The Wine Cellar Premium Liquor","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63856,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29109","F&B","WINE","","","","","The Wine Cellar Premium Wine","C    ","Y","111","",0,"","N","N","","Y","29159","",,,,,"N","N","N",,"F",2,02-MAY-17,2,26-NOV-22,"","","","","","","",,125708,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29110","F&B","WINE","","","","","The Wine Cellar AI Premium Beverage","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63858,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29111","F&B","WINE","","","","","The Wine Cellar AI Premium Liquor","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63859,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29112","F&B","WINE","","","","","The Wine Cellar Premium Beverage","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63860,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29115","F&B","WINE","","","","","The Wine Cellar Tobacco","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63861,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29116","F&B","WINE","","","","","The Wine Cellar Misc","C    ","Y","","",0,"","N","N","","Y","24151","",,,,,"N","N","N",,"F",2,02-MAY-17,2,02-MAY-17,"","","","","","","",,63862,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29151","ADJ","WINERB","","","","","The Wine Cellar Food Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91202,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29152","ADJ","WINERB","","","","","The Wine Cellar Beverage Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91203,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29153","ADJ","WINERB","","","","","The Wine Cellar Fresh Juices Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91204,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29154","ADJ","WINERB","","","","","The Wine Cellar Beer Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91205,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29155","ADJ","WINERB","","","","","The Wine Cellar Liquor Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91206,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29156","ADJ","WINERB","","","","","The Wine Cellar Wine Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91207,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29157","ADJ","WINERB","","","","","The Wine Cellar Premium Beer Rebate","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91208,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29158","ADJ","WINERB","","","","","The Wine Cellar Premium Liquor","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91209,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29159","ADJ","WINERB","","","","","The Wine Cellar Premium Wine Rebate","C    ","Y","111","",0,"","N","N","","Y","","",,,,,"Y","N","N",,"F",2,02-MAY-17,1803,24-OCT-22,"","","","","","","",,123708,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","N","","","","","","","N","","","","","","","","",""
"Y","VILU","N","29160","ADJ","WINERB","","","","","The Wine Cellar AI Premium Beverage","C    ","Y","","",0,"","N","N","","Y","","",,,,,"N","N","N",,"F",2,02-MAY-17,2,18-JUL-19,"","","","","","","",,91211,,"N","N","N","","N",,,"N","","N","N","","","N","","N","N",,,"",,"","","","","","","","","N","","","","","","","","",""
